order_id,vendor,vehicle_type,origin_city,destination_city,shipment_date,planned_delivery,actual_delivery,distance_km,weather_condition,traffic_condition,vendor_delay_score,hour_of_day,day_of_week,holiday_flag,pickup_delay_minutes,driver_rating,vehicle_age_years,order_weight_kg,num_packages,order_priority,road_type,is_delayed
ORD_105908,Delhivery,Tempo,Kolkata,Chennai,13-06-2025 19:48,14-06-2025 11:48,14-06-2025 15:48,934,Storm,Moderate,0.18,19,4,0,0,2.5,0,40.65,5,Express,Highway,0
ORD_105909,EcomExpress,Van,Kolkata,Bangalore,23-06-2025 06:48,24-06-2025 11:48,24-06-2025 19:48,1423,Clear,Heavy,0.12,6,0,0,5,3.4,4,17.87,8,Standard,Highway,1
ORD_105910,EcomExpress,Bike,Delhi,Kolkata,10-07-2025 07:48,10-07-2025 12:48,10-07-2025 20:48,224,Clear,Light,0.48,7,3,0,0,5,0,49.83,3,Express,Highway,1
ORD_105911,XpressBees,Bike,Delhi,Kolkata,12-06-2025 13:48,12-06-2025 23:48,13-06-2025 07:48,638,Clear,Moderate,0.52,13,3,0,10,4.5,4,37.79,10,Standard,Highway,1
ORD_105912,Delhivery,Van,Delhi,Chennai,18-06-2025 12:48,19-06-2025 07:48,19-06-2025 07:48,1131,Rain,Heavy,0.31,12,2,0,10,3.9,1,41.28,8,Standard,Urban,0
ORD_105913,Delhivery,Van,Hyderabad,Mumbai,01-07-2025 11:48,02-07-2025 17:48,03-07-2025 05:48,1381,Storm,Moderate,0.46,11,1,0,0,4.2,4,48.99,8,Express,Rural,1
ORD_105914,Shadowfax,Mini Truck,Pune,Kolkata,19-06-2025 12:48,20-06-2025 19:48,20-06-2025 21:48,1140,Clear,Moderate,0.38,12,3,0,0,4.7,9,17.91,2,Standard,Urban,0
ORD_105915,EcomExpress,Tempo,Hyderabad,Chennai,20-06-2025 18:48,21-06-2025 16:48,22-06-2025 04:48,924,Fog,Moderate,0.34,18,4,0,0,4.1,5,34.92,7,Standard,Highway,1
ORD_105916,EcomExpress,Mini Truck,Pune,Mumbai,25-06-2025 22:48,26-06-2025 18:48,26-06-2025 18:48,776,Rain,Moderate,0.39,22,2,0,15,2.6,0,18.63,5,Express,Highway,0
ORD_105917,XpressBees,Tempo,Chennai,Kolkata,09-07-2025 00:48,09-07-2025 02:48,09-07-2025 04:48,161,Fog,Moderate,0.28,0,2,0,0,3.8,3,47.28,5,Standard,Urban,0
ORD_105918,Delhivery,Van,Mumbai,Kolkata,09-07-2025 14:48,09-07-2025 22:48,10-07-2025 02:48,272,Fog,Moderate,0.54,14,2,0,15,2.8,0,7.9,7,Standard,Rural,0
ORD_105919,Shadowfax,Tempo,Delhi,Chennai,11-07-2025 02:48,11-07-2025 18:48,12-07-2025 06:48,982,Rain,Moderate,0.58,2,4,0,0,3.9,8,0.66,4,Standard,Urban,1
ORD_105920,EcomExpress,Bike,Mumbai,Hyderabad,30-06-2025 11:48,30-06-2025 11:48,30-06-2025 15:48,29,Fog,Moderate,0.12,11,0,0,0,4.4,2,49.66,3,Standard,Urban,0
ORD_105921,EcomExpress,Mini Truck,Hyderabad,Delhi,26-06-2025 03:48,26-06-2025 10:48,26-06-2025 12:48,261,Rain,Moderate,0.06,3,3,0,10,3.6,8,42.8,6,Express,Highway,0
ORD_105922,EcomExpress,Bike,Chennai,Bangalore,25-06-2025 15:48,26-06-2025 15:48,26-06-2025 15:48,1226,Storm,Moderate,0.55,15,2,0,0,3.8,4,21.83,10,Express,Rural,0
ORD_105923,Delhivery,Van,Delhi,Kolkata,16-06-2025 15:48,18-06-2025 03:48,18-06-2025 15:48,1381,Clear,Moderate,0.38,15,0,0,0,4.7,9,31.25,6,Standard,Rural,1
ORD_105924,XpressBees,Bike,Bangalore,Pune,24-06-2025 10:48,25-06-2025 14:48,25-06-2025 18:48,968,Storm,Light,0.54,10,1,0,30,3.6,10,41.87,6,Standard,Rural,0
ORD_105925,BlueDart,Van,Pune,Kolkata,24-06-2025 06:48,25-06-2025 08:48,25-06-2025 12:48,921,Rain,Light,0.09,6,1,0,5,3.3,4,14.38,10,Standard,Rural,0
ORD_105926,Delhivery,Mini Truck,Delhi,Bangalore,21-06-2025 18:48,22-06-2025 04:48,22-06-2025 06:48,511,Fog,Heavy,0.49,18,5,0,0,3.7,3,1.32,9,Standard,Rural,0
ORD_105927,BlueDart,Tempo,Bangalore,Mumbai,21-06-2025 08:48,22-06-2025 21:48,22-06-2025 21:48,1491,Fog,Moderate,0.58,8,5,0,0,3.2,9,47.07,5,Standard,Highway,0
ORD_105928,Delhivery,Bike,Hyderabad,Bangalore,02-07-2025 02:48,03-07-2025 05:48,03-07-2025 13:48,1273,Fog,Light,0.48,2,2,0,0,4.1,2,22.83,10,Standard,Urban,1
ORD_105929,EcomExpress,Mini Truck,Hyderabad,Mumbai,04-07-2025 01:48,04-07-2025 15:48,04-07-2025 23:48,566,Rain,Heavy,0.1,1,4,0,0,4,1,5.58,6,Express,Highway,1
ORD_105930,BlueDart,Tempo,Chennai,Kolkata,22-06-2025 08:48,22-06-2025 21:48,23-06-2025 05:48,711,Clear,Heavy,0.4,8,6,0,5,3.3,6,12.6,1,Express,Highway,1
ORD_105931,EcomExpress,Van,Chennai,Kolkata,10-07-2025 20:48,12-07-2025 11:48,12-07-2025 15:48,1354,Rain,Light,0.11,20,3,0,5,2.6,10,11.07,9,Standard,Rural,0
ORD_105932,Shadowfax,Van,Hyderabad,Delhi,11-06-2025 15:48,12-06-2025 13:48,12-06-2025 21:48,1287,Rain,Moderate,0.11,15,2,0,0,4.9,0,3.31,10,Express,Urban,1
ORD_105933,BlueDart,Van,Chennai,Pune,18-06-2025 12:48,19-06-2025 00:48,19-06-2025 04:48,610,Storm,Heavy,0.57,12,2,0,0,4.3,10,13.77,1,Standard,Highway,0
ORD_105934,EcomExpress,Van,Chennai,Hyderabad,21-06-2025 15:48,21-06-2025 21:48,21-06-2025 21:48,342,Rain,Light,0.1,15,5,0,0,3.9,10,32.11,1,Standard,Rural,0
ORD_105935,Shadowfax,Van,Delhi,Kolkata,30-06-2025 01:48,01-07-2025 02:48,02-07-2025 02:48,1296,Storm,Moderate,0.43,1,0,0,0,3.4,2,9.81,5,Standard,Urban,1
ORD_105936,XpressBees,Tempo,Kolkata,Pune,21-06-2025 18:48,21-06-2025 23:48,22-06-2025 03:48,342,Storm,Moderate,0.25,18,5,0,0,3.8,2,14.62,8,Standard,Highway,0
ORD_105937,XpressBees,Mini Truck,Hyderabad,Delhi,16-06-2025 13:48,17-06-2025 20:48,17-06-2025 20:48,1272,Fog,Heavy,0.29,13,0,0,0,3,3,18.13,7,Standard,Rural,0
ORD_105938,EcomExpress,Bike,Mumbai,Chennai,05-07-2025 02:48,05-07-2025 04:48,05-07-2025 08:48,142,Rain,Moderate,0.15,2,5,0,0,4,7,9.97,6,Express,Highway,0
ORD_105939,EcomExpress,Bike,Pune,Mumbai,23-06-2025 17:48,24-06-2025 09:48,24-06-2025 13:48,797,Rain,Light,0.06,17,0,0,5,2.8,6,45.41,6,Standard,Rural,0
ORD_105940,Shadowfax,Tempo,Hyderabad,Bangalore,19-06-2025 11:48,20-06-2025 23:48,21-06-2025 03:48,1429,Rain,Moderate,0.13,11,3,0,0,3.4,9,31.7,9,Express,Highway,0
ORD_105941,XpressBees,Mini Truck,Delhi,Mumbai,16-06-2025 22:48,18-06-2025 05:48,18-06-2025 05:48,1284,Storm,Heavy,0.58,22,0,0,5,2.6,2,8.28,8,Express,Highway,0
ORD_105942,EcomExpress,Bike,Mumbai,Bangalore,03-07-2025 22:48,05-07-2025 00:48,05-07-2025 12:48,1464,Clear,Heavy,0.36,22,3,0,0,3.8,9,41.34,3,Standard,Urban,1
ORD_105943,Shadowfax,Tempo,Bangalore,Chennai,07-07-2025 22:48,08-07-2025 17:48,08-07-2025 17:48,1107,Fog,Light,0.26,22,0,0,5,3.7,3,0.87,4,Standard,Urban,0
ORD_105944,EcomExpress,Mini Truck,Kolkata,Mumbai,28-06-2025 19:48,29-06-2025 21:48,29-06-2025 21:48,1127,Storm,Heavy,0.48,19,5,0,0,3.4,5,45.15,7,Standard,Rural,0
ORD_105945,EcomExpress,Bike,Chennai,Hyderabad,28-06-2025 16:48,29-06-2025 01:48,29-06-2025 05:48,537,Fog,Light,0.35,16,5,0,0,3,8,42.83,7,Standard,Rural,0
ORD_105946,XpressBees,Bike,Hyderabad,Chennai,26-06-2025 12:48,27-06-2025 05:48,27-06-2025 05:48,1020,Fog,Heavy,0.54,12,3,0,0,3,0,26.24,6,Standard,Urban,0
ORD_105947,Delhivery,Tempo,Hyderabad,Pune,13-06-2025 16:48,14-06-2025 10:48,14-06-2025 18:48,931,Rain,Moderate,0.51,16,4,0,15,4.4,8,23.16,6,Express,Rural,1
ORD_105948,XpressBees,Mini Truck,Kolkata,Pune,30-06-2025 14:48,01-07-2025 20:48,01-07-2025 22:48,1093,Clear,Light,0.22,14,0,0,0,4.6,10,16.8,9,Express,Highway,0
ORD_105949,BlueDart,Mini Truck,Hyderabad,Mumbai,30-06-2025 16:48,30-06-2025 22:48,01-07-2025 02:48,320,Rain,Light,0.36,16,0,0,0,4.7,5,7.63,10,Standard,Highway,0
ORD_105950,XpressBees,Tempo,Hyderabad,Bangalore,19-06-2025 00:48,20-06-2025 05:48,20-06-2025 05:48,1111,Fog,Light,0.55,0,3,0,0,4.2,5,24.79,7,Standard,Highway,0
ORD_105951,XpressBees,Bike,Delhi,Mumbai,17-06-2025 08:48,17-06-2025 08:48,17-06-2025 16:48,27,Rain,Moderate,0.31,8,1,0,5,3.6,9,33.27,8,Express,Urban,1
ORD_105952,BlueDart,Mini Truck,Kolkata,Delhi,28-06-2025 15:48,28-06-2025 18:48,29-06-2025 06:48,194,Storm,Moderate,0.35,15,5,0,15,3.9,7,38.61,2,Standard,Urban,1
ORD_105953,Delhivery,Van,Delhi,Kolkata,04-07-2025 06:48,05-07-2025 13:48,06-07-2025 13:48,1147,Fog,Heavy,0.26,6,4,0,30,4.8,1,11.1,10,Standard,Highway,1
ORD_105954,Delhivery,Tempo,Delhi,Kolkata,29-06-2025 07:48,29-06-2025 20:48,29-06-2025 20:48,605,Storm,Light,0.27,7,6,0,30,3.8,10,32.72,9,Standard,Urban,0
ORD_105955,Shadowfax,Mini Truck,Mumbai,Chennai,04-07-2025 01:48,05-07-2025 03:48,05-07-2025 03:48,1318,Storm,Moderate,0.24,1,4,0,0,3.6,6,28.48,3,Standard,Urban,0
ORD_105956,XpressBees,Mini Truck,Mumbai,Chennai,13-06-2025 20:48,14-06-2025 05:48,14-06-2025 07:48,478,Clear,Moderate,0.48,20,4,0,0,3.7,6,45.16,5,Standard,Rural,0
ORD_105957,XpressBees,Van,Mumbai,Chennai,14-06-2025 10:48,15-06-2025 08:48,15-06-2025 12:48,779,Storm,Heavy,0.55,10,5,0,0,3.2,7,31.16,7,Express,Urban,0
ORD_105958,Delhivery,Mini Truck,Kolkata,Mumbai,22-06-2025 00:48,22-06-2025 01:48,22-06-2025 01:48,85,Clear,Moderate,0.23,0,6,0,0,2.7,7,3.12,9,Standard,Highway,0
ORD_105959,EcomExpress,Bike,Kolkata,Delhi,20-06-2025 21:48,21-06-2025 03:48,21-06-2025 11:48,344,Clear,Moderate,0.26,21,4,0,0,4.6,5,11.54,10,Standard,Highway,1
ORD_105960,BlueDart,Bike,Mumbai,Delhi,03-07-2025 19:48,03-07-2025 23:48,03-07-2025 23:48,220,Storm,Moderate,0.28,19,3,0,0,3.9,0,44.64,5,Standard,Rural,0
ORD_105961,Shadowfax,Bike,Mumbai,Hyderabad,14-06-2025 16:48,15-06-2025 03:48,15-06-2025 03:48,554,Rain,Heavy,0.24,16,5,0,0,4.2,6,44.68,2,Standard,Urban,0
ORD_105962,Delhivery,Tempo,Hyderabad,Pune,06-07-2025 09:48,06-07-2025 16:48,07-07-2025 00:48,381,Rain,Light,0.35,9,6,0,0,4.4,4,34.83,3,Standard,Highway,1
ORD_105963,BlueDart,Mini Truck,Mumbai,Delhi,30-06-2025 07:48,01-07-2025 18:48,02-07-2025 02:48,1233,Storm,Heavy,0.23,7,0,0,30,2.6,0,5.38,5,Standard,Rural,1
ORD_105964,BlueDart,Tempo,Kolkata,Delhi,20-06-2025 23:48,22-06-2025 05:48,22-06-2025 17:48,1048,Clear,Moderate,0.48,23,4,0,0,4.4,1,24.61,3,Standard,Highway,1
ORD_105965,XpressBees,Tempo,Chennai,Delhi,04-07-2025 05:48,04-07-2025 12:48,04-07-2025 12:48,373,Storm,Heavy,0.4,5,4,0,0,4,6,5.33,4,Express,Highway,0
ORD_105966,Delhivery,Tempo,Hyderabad,Chennai,21-06-2025 18:48,22-06-2025 01:48,22-06-2025 01:48,402,Storm,Light,0.25,18,5,0,0,4.5,9,2.98,10,Standard,Highway,0
ORD_105967,XpressBees,Bike,Hyderabad,Bangalore,17-06-2025 01:48,17-06-2025 23:48,17-06-2025 23:48,729,Storm,Moderate,0.2,1,1,0,0,4.2,4,42.57,5,Express,Rural,0
ORD_105968,EcomExpress,Mini Truck,Hyderabad,Kolkata,18-06-2025 07:48,18-06-2025 08:48,18-06-2025 08:48,44,Fog,Light,0.26,7,2,0,5,4.1,8,23.25,10,Standard,Highway,0
ORD_105969,EcomExpress,Mini Truck,Delhi,Hyderabad,17-06-2025 20:48,17-06-2025 20:48,17-06-2025 20:48,29,Rain,Light,0.17,20,1,0,0,3.9,0,43.64,4,Express,Highway,0
ORD_105970,BlueDart,Bike,Chennai,Pune,10-07-2025 16:48,12-07-2025 04:48,12-07-2025 04:48,1401,Storm,Moderate,0.57,16,3,0,5,3.7,1,48.78,6,Standard,Rural,0
ORD_105971,EcomExpress,Tempo,Bangalore,Hyderabad,25-06-2025 20:48,27-06-2025 02:48,27-06-2025 06:48,1389,Fog,Light,0.59,20,2,0,10,3.1,4,14.68,8,Express,Highway,0
ORD_105972,Shadowfax,Mini Truck,Hyderabad,Mumbai,14-06-2025 01:48,14-06-2025 13:48,14-06-2025 13:48,687,Storm,Moderate,0.49,1,5,0,0,2.6,7,38.44,8,Standard,Urban,0
ORD_105973,XpressBees,Tempo,Hyderabad,Kolkata,08-07-2025 22:48,08-07-2025 23:48,08-07-2025 23:48,51,Fog,Moderate,0.27,22,1,0,0,4.1,9,37.36,7,Standard,Highway,0
ORD_105974,Delhivery,Tempo,Delhi,Bangalore,30-06-2025 12:48,01-07-2025 22:48,02-07-2025 00:48,1360,Fog,Heavy,0.31,12,0,0,5,3.4,5,6.95,2,Standard,Urban,0
ORD_105975,BlueDart,Tempo,Pune,Kolkata,14-06-2025 12:48,15-06-2025 11:48,15-06-2025 11:48,1136,Clear,Moderate,0.09,12,5,0,10,3.6,7,23,8,Standard,Rural,0
ORD_105976,EcomExpress,Van,Pune,Chennai,06-07-2025 13:48,06-07-2025 18:48,06-07-2025 20:48,200,Storm,Moderate,0.2,13,6,0,0,2.7,5,11.72,6,Standard,Rural,0
ORD_105977,Shadowfax,Mini Truck,Chennai,Mumbai,11-07-2025 03:48,13-07-2025 03:48,13-07-2025 07:48,1442,Rain,Heavy,0.19,3,4,0,0,2.5,1,18.01,2,Express,Highway,0
ORD_105978,Delhivery,Bike,Delhi,Bangalore,10-07-2025 19:48,11-07-2025 19:48,11-07-2025 21:48,863,Storm,Light,0.15,19,3,0,0,3.4,5,43.39,4,Standard,Rural,0
ORD_105979,Shadowfax,Van,Mumbai,Hyderabad,15-06-2025 05:48,15-06-2025 11:48,15-06-2025 13:48,350,Clear,Moderate,0.08,5,6,0,5,3.5,5,12.48,7,Express,Urban,0
ORD_105980,XpressBees,Van,Mumbai,Hyderabad,27-06-2025 21:48,28-06-2025 15:48,28-06-2025 15:48,722,Rain,Moderate,0.26,21,4,0,0,4.5,8,1.91,8,Standard,Urban,0
ORD_105981,Shadowfax,Mini Truck,Pune,Mumbai,29-06-2025 12:48,30-06-2025 01:48,30-06-2025 01:48,749,Rain,Light,0.33,12,6,0,0,4.3,9,37.43,4,Express,Highway,0
ORD_105982,Delhivery,Bike,Chennai,Delhi,02-07-2025 04:48,03-07-2025 19:48,03-07-2025 19:48,1199,Storm,Moderate,0.45,4,2,0,10,3.4,4,22.4,1,Standard,Highway,0
ORD_105983,BlueDart,Mini Truck,Delhi,Mumbai,02-07-2025 00:48,03-07-2025 01:48,03-07-2025 01:48,1201,Clear,Heavy,0.11,0,2,0,5,4.8,5,47.64,3,Standard,Highway,0
ORD_105984,Shadowfax,Mini Truck,Delhi,Pune,12-06-2025 08:48,13-06-2025 00:48,14-06-2025 00:48,990,Fog,Moderate,0.37,8,3,0,0,4.9,9,36.55,8,Express,Urban,1
ORD_105985,BlueDart,Tempo,Hyderabad,Chennai,04-07-2025 01:48,05-07-2025 02:48,05-07-2025 04:48,1004,Rain,Moderate,0.23,1,4,0,0,2.9,6,39.98,9,Standard,Rural,0
ORD_105986,BlueDart,Mini Truck,Mumbai,Delhi,14-06-2025 05:48,14-06-2025 19:48,14-06-2025 19:48,456,Clear,Moderate,0.5,5,5,0,0,3.1,8,1.21,10,Express,Urban,0
ORD_105987,XpressBees,Tempo,Bangalore,Mumbai,29-06-2025 02:48,29-06-2025 19:48,29-06-2025 19:48,540,Rain,Light,0.1,2,6,0,5,3,5,36.94,9,Express,Highway,0
ORD_105988,Delhivery,Tempo,Kolkata,Mumbai,08-07-2025 03:48,10-07-2025 04:48,10-07-2025 08:48,1487,Rain,Light,0.08,3,1,0,0,3.7,3,31.95,7,Standard,Rural,0
ORD_105989,EcomExpress,Bike,Mumbai,Bangalore,26-06-2025 01:48,26-06-2025 23:48,27-06-2025 23:48,1362,Rain,Light,0.12,1,3,0,0,4.8,1,9.66,4,Standard,Highway,1
ORD_105990,Delhivery,Van,Mumbai,Kolkata,16-06-2025 07:48,16-06-2025 14:48,16-06-2025 18:48,336,Storm,Light,0.29,7,0,0,0,3.7,7,1.9,10,Standard,Highway,0
ORD_105991,XpressBees,Mini Truck,Bangalore,Delhi,19-06-2025 23:48,19-06-2025 23:48,19-06-2025 23:48,15,Storm,Light,0.1,23,3,0,10,4.6,3,29.31,5,Express,Rural,0
ORD_105992,BlueDart,Tempo,Chennai,Kolkata,27-06-2025 07:48,28-06-2025 09:48,28-06-2025 09:48,1269,Fog,Moderate,0.12,7,4,0,0,3.4,0,23.82,6,Standard,Highway,0
ORD_105993,BlueDart,Bike,Chennai,Pune,08-07-2025 12:48,08-07-2025 15:48,08-07-2025 17:48,171,Rain,Moderate,0.59,12,1,0,5,3.3,5,24.68,10,Express,Highway,0
ORD_105994,BlueDart,Tempo,Kolkata,Delhi,05-07-2025 15:48,06-07-2025 17:48,07-07-2025 05:48,847,Rain,Moderate,0.17,15,5,0,0,4.4,3,42.37,9,Standard,Urban,1
ORD_105995,EcomExpress,Bike,Pune,Mumbai,20-06-2025 10:48,21-06-2025 13:48,21-06-2025 21:48,1407,Fog,Heavy,0.06,10,4,0,0,4.6,5,34.58,5,Express,Urban,1
ORD_105996,EcomExpress,Van,Pune,Mumbai,17-06-2025 09:48,18-06-2025 06:48,18-06-2025 10:48,1243,Storm,Moderate,0.34,9,1,0,0,4.2,5,34.18,7,Standard,Highway,0
ORD_105997,XpressBees,Van,Kolkata,Bangalore,29-06-2025 07:48,30-06-2025 02:48,30-06-2025 06:48,741,Fog,Light,0.45,7,6,0,0,3.8,7,30.29,10,Standard,Highway,0
ORD_105998,BlueDart,Mini Truck,Mumbai,Pune,11-06-2025 13:48,11-06-2025 13:48,11-06-2025 21:48,39,Rain,Moderate,0.52,13,2,0,5,2.9,8,20.69,1,Standard,Rural,1
ORD_105999,XpressBees,Tempo,Chennai,Hyderabad,13-06-2025 15:48,14-06-2025 10:48,14-06-2025 14:48,1072,Clear,Moderate,0.4,15,4,0,0,3.1,8,46.57,1,Standard,Rural,0
ORD_106000,EcomExpress,Mini Truck,Pune,Mumbai,20-06-2025 12:48,21-06-2025 11:48,21-06-2025 11:48,791,Storm,Heavy,0.56,12,4,0,5,4.5,5,13.28,10,Standard,Highway,0
ORD_106001,XpressBees,Tempo,Bangalore,Mumbai,26-06-2025 03:48,27-06-2025 23:48,27-06-2025 23:48,1437,Storm,Light,0.11,3,3,0,10,3.7,6,13.56,4,Express,Rural,0
ORD_106002,EcomExpress,Tempo,Delhi,Pune,27-06-2025 08:48,28-06-2025 02:48,28-06-2025 04:48,1057,Clear,Light,0.31,8,4,0,0,4.9,9,29.46,10,Standard,Urban,0
ORD_106003,EcomExpress,Tempo,Delhi,Hyderabad,01-07-2025 08:48,02-07-2025 22:48,03-07-2025 06:48,1356,Rain,Moderate,0.12,8,1,0,0,4.3,10,26.92,3,Standard,Highway,1
ORD_106004,XpressBees,Van,Mumbai,Bangalore,07-07-2025 18:48,08-07-2025 19:48,09-07-2025 19:48,1116,Fog,Heavy,0.19,18,0,0,0,3.4,3,47,6,Express,Rural,1
ORD_106005,XpressBees,Tempo,Delhi,Mumbai,08-07-2025 09:48,09-07-2025 19:48,10-07-2025 19:48,1125,Storm,Moderate,0.41,9,1,0,0,2.6,7,5.02,10,Standard,Rural,1
ORD_106006,Shadowfax,Bike,Kolkata,Bangalore,29-06-2025 22:48,30-06-2025 05:48,01-07-2025 05:48,377,Clear,Moderate,0.52,22,6,0,0,4.1,7,22.83,7,Standard,Highway,1
ORD_106007,Delhivery,Bike,Hyderabad,Bangalore,26-06-2025 18:48,27-06-2025 08:48,27-06-2025 20:48,478,Fog,Heavy,0.55,18,3,0,0,4.8,7,18.4,7,Standard,Urban,1
ORD_106008,BlueDart,Tempo,Mumbai,Pune,27-06-2025 20:48,27-06-2025 21:48,27-06-2025 21:48,50,Clear,Moderate,0.6,20,4,0,5,4.7,7,1.44,6,Standard,Urban,0
ORD_106009,Delhivery,Bike,Kolkata,Bangalore,28-06-2025 13:48,28-06-2025 22:48,29-06-2025 02:48,529,Rain,Light,0.23,13,5,0,15,3.9,7,38.88,4,Standard,Highway,0
ORD_106010,EcomExpress,Tempo,Hyderabad,Kolkata,07-07-2025 03:48,07-07-2025 06:48,07-07-2025 08:48,180,Rain,Light,0.2,3,0,0,0,4,7,2.17,6,Standard,Urban,0
ORD_106011,Shadowfax,Tempo,Pune,Bangalore,30-06-2025 16:48,01-07-2025 08:48,01-07-2025 10:48,569,Storm,Moderate,0.3,16,0,0,0,4.6,3,14.4,10,Standard,Urban,0
ORD_106012,Shadowfax,Mini Truck,Kolkata,Hyderabad,05-07-2025 03:48,05-07-2025 09:48,05-07-2025 11:48,417,Rain,Light,0.44,3,5,0,0,3.1,7,26.84,8,Standard,Highway,0
ORD_106013,XpressBees,Bike,Kolkata,Pune,29-06-2025 23:48,30-06-2025 09:48,30-06-2025 09:48,463,Storm,Light,0.32,23,6,0,15,3.8,4,26.8,2,Standard,Urban,0
ORD_106014,Shadowfax,Tempo,Chennai,Mumbai,03-07-2025 10:48,05-07-2025 04:48,05-07-2025 04:48,1354,Fog,Moderate,0.38,10,3,0,0,5,1,11.84,6,Standard,Rural,0
ORD_106015,XpressBees,Tempo,Pune,Bangalore,30-06-2025 04:48,01-07-2025 04:48,01-07-2025 04:48,1197,Fog,Moderate,0.54,4,0,0,10,3.1,3,49.29,5,Standard,Highway,0
ORD_106016,BlueDart,Van,Pune,Bangalore,22-06-2025 08:48,23-06-2025 02:48,23-06-2025 10:48,689,Clear,Moderate,0.2,8,6,0,15,3.8,6,40.12,9,Express,Urban,1
ORD_106017,EcomExpress,Van,Pune,Bangalore,23-06-2025 13:48,24-06-2025 03:48,24-06-2025 05:48,852,Fog,Moderate,0.11,13,0,0,0,4.6,1,27.12,10,Standard,Highway,0
ORD_106018,EcomExpress,Van,Hyderabad,Pune,24-06-2025 06:48,24-06-2025 12:48,24-06-2025 20:48,375,Storm,Heavy,0.27,6,1,0,0,3.3,6,40,1,Standard,Rural,1
ORD_106019,Shadowfax,Tempo,Delhi,Chennai,30-06-2025 11:48,01-07-2025 18:48,02-07-2025 06:48,1102,Rain,Moderate,0.12,11,0,0,0,4.9,1,44.27,4,Standard,Highway,1
ORD_106020,XpressBees,Van,Delhi,Bangalore,20-06-2025 18:48,21-06-2025 00:48,21-06-2025 02:48,237,Storm,Moderate,0.26,18,4,0,10,3.1,7,42.65,10,Standard,Highway,0
ORD_106021,BlueDart,Tempo,Bangalore,Delhi,09-07-2025 17:48,10-07-2025 11:48,11-07-2025 11:48,739,Clear,Heavy,0.52,17,2,0,0,3.3,6,36.84,9,Standard,Urban,1
ORD_106022,Delhivery,Bike,Delhi,Hyderabad,14-06-2025 09:48,14-06-2025 14:48,14-06-2025 14:48,173,Storm,Light,0.58,9,5,0,5,2.9,7,19.33,10,Express,Rural,0
ORD_106023,Delhivery,Van,Delhi,Chennai,08-07-2025 22:48,09-07-2025 20:48,10-07-2025 20:48,1079,Rain,Moderate,0.2,22,1,0,5,3.5,9,19.04,1,Standard,Urban,1
ORD_106024,XpressBees,Mini Truck,Kolkata,Delhi,10-07-2025 21:48,11-07-2025 22:48,11-07-2025 22:48,1418,Clear,Light,0.27,21,3,0,10,3.3,9,17.35,3,Express,Highway,0
ORD_106025,Shadowfax,Tempo,Kolkata,Chennai,25-06-2025 01:48,25-06-2025 03:48,25-06-2025 07:48,75,Storm,Light,0.16,1,2,0,10,3.1,10,44.74,9,Express,Highway,0
ORD_106026,XpressBees,Mini Truck,Chennai,Hyderabad,12-06-2025 13:48,13-06-2025 03:48,13-06-2025 05:48,519,Storm,Moderate,0.48,13,3,0,0,4.9,6,28.3,1,Express,Urban,0
ORD_106027,Delhivery,Van,Pune,Bangalore,09-07-2025 18:48,10-07-2025 13:48,11-07-2025 01:48,771,Clear,Moderate,0.38,18,2,0,0,4.2,0,24.62,2,Express,Urban,1
ORD_106028,EcomExpress,Bike,Mumbai,Chennai,27-06-2025 19:48,28-06-2025 10:48,28-06-2025 10:48,779,Fog,Heavy,0.06,19,4,0,0,2.8,1,25.8,3,Standard,Rural,0
ORD_106029,BlueDart,Van,Mumbai,Hyderabad,15-06-2025 01:48,15-06-2025 17:48,16-06-2025 17:48,624,Clear,Moderate,0.12,1,6,0,5,4.7,1,49.48,1,Standard,Highway,1
ORD_106030,BlueDart,Tempo,Chennai,Hyderabad,16-06-2025 19:48,17-06-2025 20:48,17-06-2025 20:48,834,Fog,Light,0.38,19,0,0,0,3.5,2,5.39,7,Standard,Urban,0
ORD_106031,XpressBees,Bike,Chennai,Pune,14-06-2025 02:48,15-06-2025 18:48,16-06-2025 02:48,1469,Rain,Heavy,0.19,2,5,0,0,2.8,6,28.8,3,Standard,Highway,1
ORD_106032,Shadowfax,Bike,Delhi,Mumbai,16-06-2025 16:48,17-06-2025 06:48,17-06-2025 08:48,808,Fog,Moderate,0.45,16,0,0,0,3.9,0,26.71,9,Standard,Highway,0
ORD_106033,Shadowfax,Van,Mumbai,Hyderabad,20-06-2025 02:48,20-06-2025 02:48,20-06-2025 02:48,42,Clear,Moderate,0.07,2,4,0,10,2.8,0,8.73,8,Standard,Highway,0
ORD_106034,EcomExpress,Van,Bangalore,Chennai,09-07-2025 00:48,09-07-2025 12:48,09-07-2025 20:48,515,Fog,Light,0.42,0,2,0,0,4.7,3,12.07,6,Standard,Urban,1
ORD_106035,XpressBees,Tempo,Pune,Bangalore,19-06-2025 09:48,20-06-2025 16:48,20-06-2025 16:48,1363,Rain,Moderate,0.43,9,3,0,5,4.9,7,9.1,4,Standard,Highway,0
ORD_106036,EcomExpress,Van,Hyderabad,Pune,10-07-2025 17:48,11-07-2025 16:48,12-07-2025 04:48,856,Storm,Heavy,0.22,17,3,0,15,2.8,0,47.2,7,Standard,Rural,1
